training_iteration,proportion_missed
11712,0.4255934065934067
11713,0.4255934065934067
11714,0.42826007326007326
11715,0.42826007326007326
11716,0.4362600732600733
11717,0.4160695970695971
11718,0.4227362637362638
11719,0.4167362637362637
11720,0.42473626373626383
11721,0.42473626373626383
11722,0.4293076923076924
11723,0.4306410256410257
11724,0.443974358974359
11725,0.443974358974359
11726,0.443974358974359
11727,0.4359743589743591
11728,0.43433333333333346
11729,0.43500000000000005
11730,0.4310000000000001
11731,0.429
11732,0.4256666666666667
11733,0.42500000000000004
11734,0.42500000000000004
11735,0.4316666666666667
11736,0.42853846153846153
11737,0.42868131868131876
11738,0.42868131868131876
11739,0.43001465201465217
11740,0.43001465201465217
11741,0.43001465201465217
11742,0.4273479853479854
11743,0.42601465201465216
11744,0.42668131868131876
11745,0.424014652014652
11746,0.43401465201465206
11747,0.4241575091575091
11748,0.4248241758241758
11749,0.42749084249084246
11750,0.42749084249084246
11751,0.42682417582417587
11752,0.4341575091575091
11753,0.4421575091575091
11754,0.4421575091575092
11755,0.4601575091575092
11756,0.45549084249084254
11757,0.46082417582417584
11758,0.46082417582417584
11759,0.46082417582417584
11760,0.46082417582417584
11761,0.4688241758241758
11762,0.4834908424908425
11763,0.47549084249084245
11764,0.47482417582417574
11765,0.47149084249084255
11766,0.48215750915750916
11767,0.4904908424908425
11768,0.4904908424908425
11769,0.4904908424908425
11770,0.4891575091575091
11771,0.4891575091575091
11772,0.48249084249084256
11773,0.48249084249084256
11774,0.47715750915750926
11775,0.47715750915750915
11776,0.48515750915750916
11777,0.47449084249084256
11778,0.46782417582417596
11779,0.4718241758241758
11780,0.4718241758241758
11781,0.4740146520146521
11782,0.4740146520146521
11783,0.4740146520146521
11784,0.47134798534798533
11785,0.4760146520146521
11786,0.47668131868131874
11787,0.47668131868131874
11788,0.4766813186813188
11789,0.46934798534798544
11790,0.4720146520146521
11791,0.4733479853479854
11792,0.46668131868131874
11793,0.4613479853479855
11794,0.4613479853479855
11795,0.46068131868131873
11796,0.462014652014652
11797,0.456014652014652
11798,0.456014652014652
11799,0.4729999999999999
11800,0.46766666666666656
11801,0.4663333333333334
11802,0.46433333333333343
11803,0.4730000000000002
11804,0.4730000000000002
11805,0.4696666666666667
11806,0.47366666666666674
11807,0.4690000000000001
11808,0.4750000000000001
11809,0.47366666666666674
11810,0.4716666666666668
11811,0.46966666666666673
11812,0.4696666666666667
11813,0.4696666666666667
11814,0.4683333333333334
11815,0.4683333333333334
11816,0.45966666666666667
11817,0.45100000000000007
11818,0.45366666666666666
11819,0.4470000000000001
11820,0.4483333333333334
11821,0.43966666666666676
11822,0.44233333333333336
11823,0.4483333333333333
11824,0.4483333333333333
11825,0.4463333333333334
11826,0.4463333333333334
11827,0.4466666666666667
11828,0.4466666666666667
11829,0.45266666666666666
11830,0.44933333333333336
11831,0.44866666666666677
11832,0.44866666666666677
11833,0.4493333333333334
11834,0.45666666666666667
11835,0.45733333333333337
11836,0.4506666666666667
11837,0.44800000000000006
11838,0.44600000000000006
11839,0.45266666666666666
11840,0.45400000000000007
11841,0.456
11842,0.4513333333333334
11843,0.456
11844,0.456
11845,0.456
11846,0.4466666666666667
11847,0.45400000000000007
11848,0.45466666666666666
11849,0.4566666666666667
11850,0.4466666666666667
11851,0.4493333333333334
11852,0.4493333333333334
11853,0.4526666666666667
11854,0.462
11855,0.46133333333333326
11856,0.46133333333333326
11857,0.46133333333333326
11858,0.44866666666666677
11859,0.4440000000000001
11860,0.43883333333333346
11861,0.43883333333333346
11862,0.44616666666666666
11863,0.43816666666666676
11864,0.43816666666666676
11865,0.4335000000000001
11866,0.4335000000000001
11867,0.4488333333333333
11868,0.4488333333333333
11869,0.4508333333333334
11870,0.4448333333333334
11871,0.4435
11872,0.4488333333333334
11873,0.4488333333333334
11874,0.4508333333333333
11875,0.45949999999999996
11876,0.46549999999999997
11877,0.4615000000000001
11878,0.4675
11879,0.4795
11880,0.4768333333333334
11881,0.4788333333333334
11882,0.48750000000000004
11883,0.5001666666666665
11884,0.4928333333333333
11885,0.4928333333333333
11886,0.5061666666666667
11887,0.5021666666666667
11888,0.5068333333333334
11889,0.5068333333333334
11890,0.49949999999999994
11891,0.4983095238095238
11892,0.49564285714285716
11893,0.49030952380952386
11894,0.47497619047619055
11895,0.4689761904761906
11896,0.4803095238095238
11897,0.4783095238095239
11898,0.4869761904761905
11899,0.48897619047619045
11900,0.48964285714285716
11901,0.48364285714285704
11902,0.4909761904761904
11903,0.5023095238095238
11904,0.5069761904761905
11905,0.5083095238095239
11906,0.5009761904761906
11907,0.5056428571428573
11908,0.5216428571428571
11909,0.5283095238095238
11910,0.5263095238095237
11911,0.5309761904761904
11912,0.5296428571428572
11913,0.5296428571428572
11914,0.5289761904761905
11915,0.5376428571428572
11916,0.5463095238095237
11917,0.5468095238095239
11918,0.5374761904761907
11919,0.5614761904761906
11920,0.5608095238095239
11921,0.5648095238095238
11922,0.5648095238095238
11923,0.5608095238095239
11924,0.5494761904761905
11925,0.5441428571428572
11926,0.5408095238095239
11927,0.5428095238095237
11928,0.5361428571428571
11929,0.5334761904761905
11930,0.5181428571428571
11931,0.5108095238095239
11932,0.5048095238095239
11933,0.5048095238095239
11934,0.5008095238095239
11935,0.48747619047619056
11936,0.4794761904761905
11937,0.47880952380952385
11938,0.4734761904761905
11939,0.4721428571428571
11940,0.4741428571428572
11941,0.47280952380952385
11942,0.4681428571428572
11943,0.4554761904761906
11944,0.46080952380952384
11945,0.4548095238095239
11946,0.4548095238095239
11947,0.46266666666666667
11948,0.4666666666666666
11949,0.4713333333333333
11950,0.47400000000000003
11951,0.47400000000000003
11952,0.4640000000000001
11953,0.4640000000000001
11954,0.466
11955,0.4673333333333333
11956,0.4500000000000001
11957,0.45466666666666683
11958,0.44666666666666677
11959,0.4420000000000001
11960,0.43066666666666675
11961,0.43266666666666675
11962,0.43
11963,0.43400000000000005
11964,0.43866666666666665
11965,0.43866666666666665
11966,0.442
11967,0.43400000000000005
11968,0.43266666666666675
11969,0.4266666666666668
11970,0.4200000000000001
11971,0.4200000000000001
11972,0.42400000000000004
11973,0.43066666666666653
11974,0.43266666666666664
11975,0.4293333333333333
11976,0.4293333333333333
11977,0.4293333333333333
11978,0.4293333333333333
11979,0.424
11980,0.42266666666666663
11981,0.4193333333333334
11982,0.4193333333333334
11983,0.4186666666666667
11984,0.43133333333333335
11985,0.43133333333333335
11986,0.43133333333333335
11987,0.426
11988,0.426
11989,0.4293333333333333
11990,0.4286666666666667
11991,0.42533333333333345
11992,0.4260000000000001
11993,0.4260000000000001
11994,0.426
11995,0.4313333333333334
11996,0.4313333333333334
11997,0.4313333333333334
11998,0.4266666666666667
11999,0.42200000000000004
12000,0.4200000000000001
12001,0.4200000000000001
12002,0.41466666666666674
12003,0.4126666666666667
12004,0.4073333333333333
12005,0.40666666666666673
12006,0.4053333333333334
12007,0.4141428571428572
12008,0.41747619047619045
12009,0.4234761904761905
12010,0.41547619047619044
12011,0.41547619047619044
12012,0.42214285714285715
12013,0.42214285714285715
12014,0.42414285714285727
12015,0.42638095238095247
12016,0.43038095238095236
12017,0.43125274725274726
12018,0.44791941391941387
12019,0.44991941391941387
12020,0.4439194139194139
12021,0.4405860805860807
12022,0.437919413919414
12023,0.437919413919414
12024,0.44125274725274727
12025,0.44125274725274727
12026,0.44125274725274727
12027,0.43491941391941397
12028,0.43091941391941396
12029,0.43091941391941396
12030,0.43091941391941396
12031,0.438919413919414
12032,0.4522527472527473
12033,0.45758608058608063
12034,0.45491941391941393
12035,0.458919413919414
12036,0.4437527472527474
12037,0.4437527472527474
12038,0.4444194139194139
12039,0.44175274725274727
12040,0.4410860805860806
12041,0.44375274725274727
12042,0.4337527472527474
12043,0.43308608058608056
12044,0.44175274725274727
12045,0.44175274725274727
12046,0.43841941391941397
12047,0.43841941391941397
12048,0.43841941391941397
12049,0.4357527472527473
12050,0.43175274725274726
12051,0.43308608058608067
12052,0.4350860805860806
12053,0.43575274725274726
12054,0.43575274725274726
12055,0.4384194139194139
12056,0.4297527472527473
12057,0.4324194139194139
12058,0.438419413919414
12059,0.438419413919414
12060,0.438419413919414
12061,0.44241941391941403
12062,0.44241941391941403
12063,0.43508608058608067
12064,0.43508608058608067
12065,0.4310860805860807
12066,0.432419413919414
12067,0.43441941391941397
12068,0.4336098901098901
12069,0.4176098901098902
12070,0.4176098901098902
12071,0.4196098901098902
12072,0.4189432234432235
12073,0.4196098901098902
12074,0.41827655677655684
12075,0.41827655677655684
12076,0.4086428571428573
12077,0.4086428571428573
12078,0.3999761904761906
12079,0.38797619047619053
12080,0.3893095238095239
12081,0.3879761904761906
12082,0.3893095238095239
12083,0.3893095238095239
12084,0.38197619047619047
12085,0.3769761904761905
12086,0.3769761904761905
12087,0.3729761904761905
12088,0.37364285714285717
12089,0.35430952380952385
12090,0.3503095238095239
12091,0.3503095238095239
12092,0.3483095238095239
12093,0.33964285714285725
12094,0.33964285714285725
12095,0.33964285714285725
12096,0.33964285714285725
12097,0.34214285714285725
12098,0.34214285714285725
12099,0.3428095238095239
12100,0.3441428571428572
12101,0.3488095238095238
12102,0.3494761904761905
12103,0.34814285714285714
12104,0.3434761904761906
12105,0.34147619047619066
12106,0.3368095238095239
12107,0.34280952380952384
12108,0.3474761904761906
12109,0.33814285714285724
12110,0.33814285714285724
12111,0.34814285714285714
12112,0.3461428571428572
12113,0.3461428571428572
12114,0.34947619047619055
12115,0.34814285714285714
12116,0.35147619047619044
12117,0.35680952380952385
12118,0.35080952380952385
12119,0.35014285714285714
12120,0.35014285714285714
12121,0.3428095238095238
12122,0.35680952380952385
12123,0.35880952380952386
12124,0.35880952380952386
12125,0.37347619047619046
12126,0.37347619047619046
12127,0.37347619047619046
12128,0.3874761904761905
12129,0.39480952380952383
12130,0.4008095238095237
12131,0.40547619047619043
12132,0.3988095238095238
12133,0.40080952380952384
12134,0.40080952380952384
12135,0.3974761904761905
12136,0.3974761904761905
12137,0.3973333333333334
12138,0.4046666666666667
12139,0.40266666666666656
12140,0.4066666666666666
12141,0.40666666666666673
12142,0.40800000000000003
12143,0.40800000000000003
12144,0.4040000000000001
12145,0.4033333333333334
12146,0.3993333333333334
12147,0.4033333333333334
12148,0.4106666666666667
12149,0.4129047619047619
12150,0.40357142857142864
12151,0.4042380952380953
12152,0.4035714285714285
12153,0.4035714285714285
12154,0.4155714285714285
12155,0.4295714285714285
12156,0.4322380952380952
12157,0.4322380952380952
12158,0.43623809523809526
12159,0.43357142857142866
12160,0.4375714285714285
12161,0.4282380952380953
12162,0.4282380952380953
12163,0.4322380952380953
12164,0.42490476190476206
12165,0.425981684981685
12166,0.427981684981685
12167,0.427981684981685
12168,0.4373150183150183
12169,0.4373150183150183
12170,0.43398168498168505
12171,0.437981684981685
12172,0.44207692307692315
12173,0.44207692307692315
12174,0.4300769230769232
12175,0.43407692307692314
12176,0.43407692307692314
12177,0.4340769230769231
12178,0.43341025641025643
12179,0.4307435897435898
12180,0.4294102564102565
12181,0.44274358974358985
12182,0.44207692307692315
12183,0.43941025641025644
12184,0.43207692307692314
12185,0.43341025641025654
12186,0.4347435897435898
12187,0.4234102564102564
12188,0.4227435897435898
12189,0.4227435897435898
12190,0.4207435897435898
12191,0.4207435897435898
12192,0.4207435897435898
12193,0.4034102564102565
12194,0.39341025641025645
12195,0.39341025641025645
12196,0.3874102564102564
12197,0.38607692307692304
12198,0.39007692307692304
12199,0.4014102564102564
12200,0.39741025641025646
12201,0.39274358974358975
12202,0.3854102564102565
12203,0.3947435897435898
12204,0.3947435897435898
12205,0.3947435897435898
12206,0.39607692307692305
12207,0.4054102564102564
12208,0.3987435897435897
12209,0.3958388278388279
12210,0.4065054945054946
12211,0.42183882783882787
12212,0.4205054945054945
12213,0.41250549450549456
12214,0.4151721611721612
12215,0.40583882783882785
12216,0.3971721611721612
12217,0.39583882783882784
12218,0.39250549450549455
12219,0.3885054945054946
12220,0.38517216117216135
12221,0.38517216117216135
12222,0.38517216117216135
12223,0.36717216117216134
12224,0.373838827838828
12225,0.3751721611721613
12226,0.3805054945054946
12227,0.3827619047619048
12228,0.37942857142857156
12229,0.37942857142857156
12230,0.37876190476190474
12231,0.37876190476190474
12232,0.37876190476190474
12233,0.38409523809523805
12234,0.3820952380952381
12235,0.37866666666666665
12236,0.38666666666666666
12237,0.38666666666666666
12238,0.38933333333333336
12239,0.3966666666666667
12240,0.39000000000000007
12241,0.3880000000000001
12242,0.3886666666666667
12243,0.3886666666666667
12244,0.3886666666666667
12245,0.3913333333333334
12246,0.4006666666666667
12247,0.3866666666666667
12248,0.3913333333333333
12249,0.3913333333333333
12250,0.38866666666666666
12251,0.3913333333333334
12252,0.3913333333333334
12253,0.3946666666666668
12254,0.406
12255,0.406
12256,0.40399999999999997
12257,0.3973333333333333
12258,0.396
12259,0.3973333333333333
12260,0.3973333333333333
12261,0.3973333333333333
12262,0.4046666666666666
12263,0.4046666666666666
12264,0.412
12265,0.40800000000000003
12266,0.40800000000000003
12267,0.41333333333333333
12268,0.41533333333333333
12269,0.4186666666666667
12270,0.41866666666666674
12271,0.4046666666666667
12272,0.39800000000000013
12273,0.398
12274,0.4033333333333334
12275,0.4006666666666667
12276,0.3966666666666667
12277,0.386
12278,0.386
12279,0.3886666666666666
12280,0.4059999999999999
12281,0.4159999999999999
12282,0.41733333333333333
12283,0.4193333333333334
12284,0.4206666666666667
12285,0.41400000000000015
12286,0.4073333333333335
12287,0.4053333333333334
12288,0.4146666666666667
12289,0.414
12290,0.414
12291,0.41533333333333333
12292,0.41800000000000004
12293,0.41533333333333333
12294,0.40666666666666673
12295,0.406
12296,0.406
12297,0.4006666666666667
12298,0.4006666666666668
12299,0.39333333333333337
12300,0.3899999999999999
12301,0.3906666666666667
12302,0.38933333333333336
12303,0.38
12304,0.38
12305,0.38000000000000006
12306,0.38133333333333347
12307,0.3720000000000001
12308,0.37400000000000005
12309,0.37000000000000005
12310,0.3753333333333334
12311,0.374
12312,0.3753333333333334
12313,0.3753333333333334
12314,0.3806666666666667
12315,0.3853333333333333
12316,0.3826666666666667
12317,0.3806666666666667
12318,0.3846666666666667
12319,0.38333333333333336
12320,0.3826666666666667
12321,0.38533333333333336
12322,0.38533333333333336
12323,0.3840000000000001
12324,0.3786666666666668
12325,0.3786666666666668
12326,0.37133333333333346
12327,0.3753333333333334
12328,0.3753333333333334
12329,0.3666666666666667
12330,0.38000000000000006
12331,0.38666666666666666
12332,0.3846666666666667
12333,0.39
12334,0.3880000000000001
